EBM-Ziffer;EBM_Bezeichnung;Punktzahl;EBM_Betrag;Waehrung;Zusatzkennzeichen;gueltigab;gueltigbis;geaendert
"09310";"Tamponade der hinteren Nasenabschnitte und/oder des Nasenrachenraumes";"134";"0";"";"";"20200401";"99991231";"20200518"
"09311";"Lupenlaryngoskopie";"74";"0";"";"";"20200401";"99991231";"20200518"
"09311";"Lupenlaryngoskopie";"76";"0";"";"";"20131001";"20200331";"20200518"
"09312";"Schwebe- oder Stützlaryngoskopie";"172";"0";"";"";"20131001";"20200331";"20200518"
"09312";"Schwebe- oder Stützlaryngoskopie";"163";"0";"";"";"20200401";"99991231";"20200518"
"09313";"Direkte Laryngoskopie mittels Endoskop beim Neugeborenen, Säugling, Kleinkind oder Kind bis zum vollendeten 5. Lebensjahr";"246";"0";"";"";"20200401";"99991231";"20200518"
"09313";"Direkte Laryngoskopie mittels Endoskop beim Neugeborenen, Säugling, Kleinkind oder Kind bis zum vollendeten 5. Lebensjahr";"189";"0";"";"";"20131001";"20200331";"20200518"
"09314";"Stroboskopische Untersuchung der Stimmlippen";"83";"0";"";"";"20131001";"20200331";"20200518"
"09314";"Stroboskopische Untersuchung der Stimmlippen";"80";"0";"";"";"20200401";"99991231";"20200518"
"09315";"Bronchoskopie";"988";"0";"";"";"20131001";"20200331";"20200518"
"09315";"Bronchoskopie";"1142";"0";"";" ";"20200701";"99991231";"20200903"
"09315";"Bronchoskopie";"1161";"0";"";"";"20200401";"20200630";"20200903"
"09316";"Zuschlag Intervention, Perbronchiale Biopsie, BAL";"242";"0";"";"";"20131001";"20200331";"20200518"
"09316";"Zuschlag Intervention, Perbronchiale Biopsie, BAL";"224";"0";"";"";"20200401";"99991231";"20200518"
"09317";"Ösophagoskopie";"340";"0";"";"";"20200401";"20200630";"20200903"
"09317";"Ösophagoskopie";"334";"0";"";"";"20131001";"20200331";"20200518"
"09317";"Ösophagoskopie";"329";"0";"";" ";"20200701";"99991231";"20200903"
"09318";"Videostroboskopie";"152";"0";"";"";"20131001";"20200331";"20200518"
"09318";"Videostroboskopie";"136";"0";"";"";"20200401";"99991231";"20200518"
"09320";"Tonschwellenaudiometrie";"146";"0";"";"";"20200401";"99991231";"20200518"
"09320";"Tonschwellenaudiometrie";"147";"0";"";"";"20131001";"20200331";"20200518"
"09321";"Zuschlag Sprachaudiometrie";"149";"0";"";"";"20131001";"20200331";"20200518"
"09321";"Zuschlag Sprachaudiometrie";"135";"0";"";"";"20200401";"99991231";"20200518"
"09322";"Zuschlag Kinderaudiometrie an einer sonstigen Kinderaudiometrieanlage";"47";"0";"";"";"20200401";"99991231";"20200518"
"09322";"Zuschlag Kinderaudiometrie an einer sonstigen Kinderaudiometrieanlage";"32";"0";"";"";"20131001";"20200331";"20200518"
"09323";"Reflexbestimmung an den Mittelohrmuskeln";"78";"0";"";"";"20131001";"20200331";"20200518"
"09323";"Reflexbestimmung an den Mittelohrmuskeln";"68";"0";"";"";"20200401";"99991231";"20200518"
"09324";"Abklärung einer vestibulo-cochleären Erkrankung mittels Messung(en) otoakustischer Emissionen";"104";"0";"";"";"20200401";"99991231";"20200518"
"09324";"Abklärung einer vestibulo-cochleären Erkrankung mittels Messung(en) otoakustischer Emissionen";"120";"0";"";"";"20131001";"20200331";"20200518"
"09325";"Prüfung der Labyrinthe mit nystagmographischer Aufzeichnung";"254";"0";"";"";"20200401";"99991231";"20200518"
"09325";"Prüfung der Labyrinthe mit nystagmographischer Aufzeichnung";"262";"0";"";"";"20050401";"20200331";"20200518"
"09326";"Retro-cochleäre Erkrankung";"281";"0";"";"";"20200401";"99991231";"20200518"
"09326";"Retro-cochleäre Erkrankung";"334";"0";"";"";"20131001";"20200331";"20200518"
"09327";"Hörschwellenbestimmung in Sedierung";"543";"0";"";"";"20131001";"20200331";"20200518"
"09327";"Hörschwellenbestimmung in Sedierung";"493";"0";"";"";"20200401";"99991231";"20200518"
"09329";"Zusatzpauschale bei der Behandlung eines Patienten mit akuter, schwer stillbarer Nasenblutung";"299";"0";"";"";"20200401";"99991231";"20200518"
"09329";"Zusatzpauschale bei der Behandlung eines Patienten mit akuter, schwer stillbarer Nasenblutung";"292";"0";"";"";"20131001";"20151231";"20131001"
"09329";"Zusatzpauschale bei der Behandlung eines Patienten mit akuter, schwer stillbarer Nasenblutung";"292";"0";"EUR";"";"20160101";"20171231";"20160101"
"09329";"Zusatzpauschale bei der Behandlung eines Patienten mit akuter, schwer stillbarer Nasenblutung";"292";"0";"EUR";"";"20180101";"20200331";"20200518"
"09330";"Zusatzpauschale Untersuchung der Stimme";"228";"0";"";"";"20200401";"99991231";"20200518"
"09330";"Zusatzpauschale Untersuchung der Stimme";"203";"0";"";"";"20131001";"20200331";"20200518"
"09331";"Zusatzpauschale Untersuchung des Sprechens und der Sprache";"302";"0";"";"";"20200401";"99991231";"20200518"
"09331";"Zusatzpauschale Untersuchung des Sprechens und der Sprache";"292";"0";"";"";"20131001";"20200331";"20200518"
"09332";"Zusatzpauschale Aphasie, Dysarthrie und/oder Dysphagie";"324";"0";"";"";"20131001";"20200331";"20200518"
"09332";"Zusatzpauschale Aphasie, Dysarthrie und/oder Dysphagie";"302";"0";"";"";"20200401";"99991231";"20200518"
"09333";"Stimmfeldmessung";"68";"0";"";"";"20200401";"99991231";"20200518"
"09333";"Stimmfeldmessung";"60";"0";"";"";"20131001";"20200331";"20200518"
"09335";"Zuschlag zu der Gebührenordnungsposition 09320 bei Durchführung einer Kinderaudiometrie an einer speziellen Kinderaudiometrieanlage";"140";"0";"";"";"20131001";"20200331";"20200518"
"09335";"Zuschlag zu der Gebührenordnungsposition 09320 bei Durchführung einer Kinderaudiometrie an einer speziellen Kinderaudiometrieanlage";"139";"0";"";"";"20200401";"99991231";"20200518"
"09336";"Kindersprachaudiometrie an einer speziellen Kinderaudiometrieanlage";"152";"0";"";"";"20200401";"99991231";"20200518"
"09336";"Kindersprachaudiometrie an einer speziellen Kinderaudiometrieanlage";"168";"0";"";"";"20131001";"20200331";"20200518"
"09343";"Zusatzpauschale bei der Diagnostik des Tinnitus";"154";"0";"";"";"20131001";"20151231";"20131001"
"09343";"Zusatzpauschale bei der Diagnostik des Tinnitus";"154";"0";"EUR";"";"20160101";"20171231";"20160101"
"09343";"Zusatzpauschale bei der Diagnostik des Tinnitus";"205";"0";"";"";"20200401";"99991231";"20200518"
"09343";"Zusatzpauschale bei der Diagnostik des Tinnitus";"154";"0";"EUR";"";"20180101";"20200331";"20200518"
"09345";"Zusatzpauschale Onkologie";"191";"0";"";"";"20131001";"99991231";"20131001"
"09350";"Wechsel und/oder Entfernung einer pharyngo-trachealen Sprechprothese";"133";"0";"";"";"20131001";"20200331";"20200518"
"09350";"Wechsel und/oder Entfernung einer pharyngo-trachealen Sprechprothese und/oder Wechsel einer Trachealkanüle";"167";"0";"";"";"20200401";"99991231";"20200518"
"09351";"Anlage einer Paukenhöhlendrainage";"165";"0";"";"";"20200401";"99991231";"20200518"
"09351";"Anlage einer Paukenhöhlendrainage";"168";"0";"";"";"20131001";"20200331";"20200518"
"09360";"Kleinchirurgischer Eingriff I im Hals-Nasen-Ohren-Mund-Bereich";"60";"0";"";"";"20131001";"20200331";"20200518"
"09360";"Kleinchirurgischer Eingriff I im Hals-Nasen-Ohren-Mund-Bereich";"59";"0";"";"";"20200401";"99991231";"20200518"
"09361";"Kleinchirurgischer Eingriff II im Hals-Nasen-Ohren-Mund-Bereich und/oder primäre Wundversorgung im Hals-Nasen-Ohren-Mund-Bereich";"133";"0";"";"";"20200401";"99991231";"20200518"
"09361";"Kleinchirurgischer Eingriff II im Hals-Nasen-Ohren-Mund-Bereich und/oder primäre Wundversorgung im Hals-Nasen-Ohren-Mund-Bereich";"129";"0";"";"";"20131001";"20200331";"20200518"
"09362";"Kleinchirurgischer Eingriff III im Hals-Nasen-Ohren-Mund-Bereich und/oder primäre Wundversorgung bei Säuglingen, Kleinkindern und Kindern im Hals-Nasen-Ohren-Mund-Bereich";"219";"0";"";"";"20131001";"20200331";"20200518"
"09362";"Kleinchirurgischer Eingriff III im Hals-Nasen-Ohren-Mund-Bereich und/oder primäre Wundversorgung bei Säuglingen, Kleinkindern und Kindern im Hals-Nasen-Ohren-Mund-Bereich";"217";"0";"";"";"20200401";"99991231";"20200518"
"09364";"Zusatzpauschale für die Nachsorge der operativen Behandlung eines Patienten mit chronischer Sinusitis";"75";"0";"";"";"20200401";"99991231";"20200518"
"09364";"Zusatzpauschale für die Nachsorge der operativen Behandlung eines Patienten mit chronischer Sinusitis";"83";"0";"EUR";"";"20160101";"20171231";"20160101"
"09364";"Zusatzpauschale für die Nachsorge der operativen Behandlung eines Patienten mit chronischer Sinusitis";"83";"0";"";"";"20131001";"20151231";"20131001"
"09364";"Zusatzpauschale für die Nachsorge der operativen Behandlung eines Patienten mit chronischer Sinusitis";"83";"0";"EUR";"";"20180101";"20200331";"20200518"
"09365";"Zusatzpauschale für die postoperative Nachsorge nach Tympanoplastik";"83";"0";"EUR";"";"20180101";"20200331";"20200518"
"09365";"Zusatzpauschale für die postoperative Nachsorge nach Tympanoplastik";"83";"0";"";"";"20131001";"20151231";"20131001"
"09365";"Zusatzpauschale für die postoperative Nachsorge nach Tympanoplastik";"83";"0";"EUR";"";"20160101";"20171231";"20160101"
"09365";"Zusatzpauschale für die postoperative Nachsorge nach Tympanoplastik";"75";"0";"";"";"20200401";"99991231";"20200518"
"09372";"Hörgeräteversorgung beim Jugendlichen und Erwachsenen";"469";"0";"EUR";"";"20160101";"20171231";"20160101"
"09372";"Hörgeräteversorgung beim Jugendlichen und Erwachsenen";"469";"0";"";"";"20131001";"20151231";"20131001"
"09372";"Hörgeräteversorgung beim Jugendlichen und Erwachsenen";"494";"0";"EUR";"";"20180101";"99991231";"20180321"
"09373";"Zusatzpauschale für die erste Nachuntersuchung nach Hörgeräteversorgung beim Jugendlichen und Erwachsenen";"401";"0";"";"";"20131001";"20151231";"20131001"
"09373";"Zusatzpauschale für die erste Nachuntersuchung nach Hörgeräteversorgung beim Jugendlichen und Erwachsenen";"401";"0";"EUR";"";"20160101";"20171231";"20160101"
"09373";"Zusatzpauschale für die erste Nachuntersuchung nach Hörgeräteversorgung beim Jugendlichen und Erwachsenen";"523";"0";"EUR";"";"20180101";"99991231";"20180321"
"09374";"Zusatzpauschale für die Nachsorge(n) bei Hörgeräteversorgung";"452";"0";"EUR";"";"20180101";"99991231";"20180321"
"09374";"Zusatzpauschale für die Nachsorge(n) bei Hörgeräteversorgung";"347";"0";"EUR";"";"20160101";"20171231";"20160101"
"09374";"Zusatzpauschale für die Nachsorge(n) bei Hörgeräteversorgung";"347";"0";"";"";"20131001";"20151231";"20131001"
"09375";"Zuschlag zu den Gebührenordnungspositionen 09373 und 09374 bei Abstimmung mit dem Hörgeräteakustiker";"62";"0";"EUR";"";"20160101";"20171231";"20160101"
"09375";"Zuschlag zu den Gebührenordnungspositionen 09373 und 09374 bei Abstimmung mit dem Hörgeräteakustiker";"62";"0";"EUR";"";"20180101";"20200331";"20200518"
"09375";"Zuschlag zu den Gebührenordnungspositionen 09373 und 09374 bei Abstimmung mit dem Hörgeräteakustiker";"58";"0";"";"";"20200401";"99991231";"20200518"
"09375";"Zuschlag zu den Gebührenordnungspositionen 09373 und 09374 bei Abstimmung mit dem Hörgeräteakustiker";"62";"0";"";"";"20131001";"20151231";"20131001"
"09910";"Zusatzpauschale TSS-Terminvermittlung bis 5. Lebensjahr";"240";"0";"";"";"20190901";"20191231";"20200220"
"09910";"Zuschlag TSS-Terminvermittlung bis 5. Lebensjahr";"0";"0";"";"";"20200101";"99991231";"20200220"
"09911";"Zuschlag TSS-Terminvermittlung 6. - 59. Lebensjahr";"0";"0";"";"";"20200101";"99991231";"20200220"
"09911";"Zusatzpauschale TSS-Terminvermittlung 6. - 59. Lebensjahr";"198";"0";"";"";"20190901";"20191231";"20200220"
"09912";"Zuschlag TSS-Terminvermittlung ab 60. Lebensjahr";"0";"0";"";"";"20200101";"99991231";"20200220"
"09912";"Zusatzpauschale TSS-Terminvermittlung ab 60. Lebensjahr";"205";"0";"";"";"20190901";"20191231";"20200220"
"10210";"Grundpauschale bis 5. Lebensjahr";"136";"0";"";"";"20200401";"99991231";"20200518"
"10210";"Grundpauschale bis 5. Lebensjahr";"129";"0";"";"";"20131001";"20200331";"20200518"
"10211";"Grundpauschale 6. - 59. Lebensjahr";"140";"0";"";"";"20131001";"20200331";"20200518"
"10211";"Grundpauschale 6. - 59. Lebensjahr";"143";"0";"";"";"20200401";"99991231";"20200518"
"10212";"Grundpauschale ab 60. Lebensjahr";"147";"0";"";"";"20200401";"99991231";"20200518"
"10212";"Grundpauschale ab 60. Lebensjahr";"143";"0";"";"";"20131001";"20200331";"20200518"
"10215";"Zuschlag Hygiene";"2";"0";"";"";"20220101";"99991231";"20220323"
"10220";"Zuschlag für die hautärztliche Grundversorgung";"13";"1,3";"EUR";"";"20131001";"20131231";"20131001"
"10220";"Zuschlag für die hautärztliche Grundversorgung";"18";"0";"EUR";"";"20140101";"99991231";"20140101"
"10222";"Zuschlag zur GOP 10220";"5";"0";"EUR";"";"20150101";"99991231";"20150101"
"10227";"Zuschlag zu den Gebührenordnungspositionen 10210 bis 10212";"2";"0";"EUR";"";"20161001";"99991231";"20170101"
"10228";"Zuschlag TSS-Terminvermittlung";"0";"0";"";"";"20200101";"99991231";"20200220"
"10228";"Zusatzpauschale TSS-Terminvermittlung";"0";"0";"";"";"20190901";"20191231";"20200220"
"10310";"Bestimmung der Erythemschwelle";"59";"0";"";"";"20200401";"99991231";"20200518"
"10310";"Bestimmung der Erythemschwelle";"78";"0";"";"";"20131001";"20200331";"20200518"
"10320";"Behandlung von Naevi flammei";"186";"0";"";"";"20131001";"99991231";"20131001"
"10322";"Behandlung von Hämangiomen";"152";"0";"";"";"20131001";"99991231";"20131001"
"10324";"Behandlung von Naevi flammei und/oder Hämangiomen";"149";"0";"";"";"20131001";"99991231";"20131001"
"10330";"Komplex Wundbehandlung";"272";"0";"";"";"20131001";"20200331";"20200518"
"10330";"Komplex Wundbehandlung";"271";"0";"";"";"20200401";"99991231";"20200518"
"10340";"Kleinchirurgischer Eingriff I und/oder primäre Wundversorgung oder Epilation";"58";"0";"";"";"20200401";"99991231";"20200518"
"10340";"Kleinchirurgischer Eingriff I und/oder primäre Wundversorgung oder Epilation";"57";"0";"";"";"20131001";"20200331";"20200518"
"10341";"Kleinchirurgischer Eingriff II und/oder primäre Wundversorgung";"129";"0";"";"";"20131001";"99991231";"20131001"
"10342";"Kleinchirurgischer Eingriff III und/oder primäre Wundversorgung bei Säuglingen, Kleinkindern und Kindern";"239";"0";"";"";"20131001";"20200331";"20200518"
"10342";"Kleinchirurgischer Eingriff III und/oder primäre Wundversorgung bei Säuglingen, Kleinkindern und Kindern";"234";"0";"";"";"20200401";"99991231";"20200518"
"10343";"(Teil-)Exzision am Körperstamm bzw. Extremitäten";"140";"0";"";"";"20200401";"99991231";"20200518"
"10343";"(Teil-)Exzision am Körperstamm bzw. Extremitäten";"136";"0";"";"";"20131001";"20200331";"20200518"
"10344";"(Teil-)Exzision im Kopf-/Gesichtsbereich bzw. Hand";"246";"0";"";"";"20131001";"20200331";"20200518"
"10344";"(Teil-)Exzision im Kopf-/Gesichtsbereich bzw. Hand";"236";"0";"";"";"20200401";"99991231";"20200518"
"10345";"Zusatzpauschale Onkologie";"191";"0";"";"";"20131001";"99991231";"20131001"
"10350";"Balneophototherapie";"398";"0";"";"";"20131001";"99991231";"20131001"
"10910";"Zusatzpauschale TSS-Terminvermittlung bis 5. Lebensjahr";"129";"0";"";"";"20190901";"20191231";"20200220"
"10910";"Zuschlag TSS-Terminvermittlung bis 5. Lebensjahr";"0";"0";"";"";"20200101";"99991231";"20200220"
"10911";"Zuschlag TSS-Terminvermittlung 6. - 59. Lebensjahr";"0";"0";"";"";"20200101";"20200331";"20200220"
"10911";"Zusatzpauschale TSS-Terminvermittlung 6. - 59. Lebensjahr";"140";"0";"";"";"20190901";"20191231";"20200220"
"10912";"Zusatzpauschale TSS-Terminvermittlung ab 60. Lebensjahr";"143";"0";"";"";"20190901";"20191231";"20200220"
"10912";"Zuschlag TSS-Terminvermittlung ab 60. Lebensjahr";"0";"0";"";"";"20200101";"99991231";"20200220"
"11210";"Grundpauschale bis 5. Lebensjahr";"373";"0";"";"";"20131001";"99991231";"20131001"
"11211";"Grundpauschale 6. - 59. Lebensjahr";"416";"0";"";"";"20131001";"99991231";"20131001"
"11212";"Grundpauschale ab 60. Lebensjahr";"391";"0";"";"";"20131001";"99991231";"20131001"
"11215";"Zuschlag Hygiene";"2";"0";"";"";"20220101";"99991231";"20220323"
"11220";"Zusatzpauschale zu den Gebührenordnungspositionen 11210 bis 11212 für eine humangenetische Beratung und/oder Erörterung von insgesamt mindestens 80 Minuten Dauer";"450";"0";"EUR";"";"20131001";"20150930";"20131001"
"11228";"Zusatzpauschale TSS-Terminvermittlung";"0";"0";"";"";"20190901";"20191231";"20200220"
"11228";"Zuschlag TSS-Terminvermittlung";"0";"0";"";"";"20200101";"99991231";"20200220"
"11230";"Humangenetische Beurteilung";"143";"0";"";"";"20131001";"20150930";"20131001"
"11230";"Humangenetische Beurteilung";"143";"0";"";"";"20151001";"99991231";"20151001"
"11231";"Humangenetische Beurteilung nach Fremdbefunden";"288";"0";"";"";"20131001";"20150930";"20131001"
"11232";"Ausführliche humangenetische Beurteilung wegen evidentem genetischen und/oder teratogenem Risiko";"1179";"0";"";"";"20131001";"20150930";"20131001"
"11233";"Ausführliche humangenetische Beurteilung wegen evidentem genetischen und/oder teratogenen Risiko";"553";"0";"EUR";"";"20151001";"99991231";"20151001"
"11234";"Zuschlag zu der Gebührenordnungsposition 11233";"553";"0";"EUR";"";"20151001";"99991231";"20151001"
"11235";"Zuschlag zu der Gebührenordnungsposition 11233 für komplexe genetisch bedingte manifeste Erkrankungen";"761";"0";"EUR";"";"20151001";"99991231";"20151001"
"11236";"Zuschlag zu der Gebührenordnungsposition 11233 für Fehlbildungssyndrome bis zum vollendeten 18. Lebensjahr";"863";"0";"EUR";"";"20151001";"99991231";"20151001"
"11301";"Grundpauschale humangenetische in-vitro-Diagnostik bei Probeneinsendung";"224";"0";"EUR";"";"20160701";"99991231";"20160701"
"11302";"Zuschlag für Gemeinkosten und die wissenschaftliche ärztliche Beurteilung und Befundung komplexer genetischer Analysen im individuellen klinischen Kontext bei seltenen Erkrankungen";"927";"0";"EUR";"";"20160701";"99991231";"20160701"
"11303";"Erneute Beurteilung und Befundung von vor mindestens 4 Jahren erhobenen Rohdaten genetischer Analysen";"492";"0";"EUR";"";"20160701";"99991231";"20160701"
"11304";"Schriftliches wissenschaftlich begründetes ärztliches Gutachten zum Antrag des Versicherten auf Durchführung einer Mutationssuche nach der Gebührenordnungsposition 11449";"600";"0";"";"";"20210701";"20211231";"20210824"
"11304";"Schriftliches wissenschaftlich begründetes ärztliches Gutachten zum Antrag des Versicherten auf Durchführung einer Mutationssuche nach den Gebührenordnungspositionen 11449 oder 11514";"600";"0";"EUR";"";"20160701";"20201231";"20210311"
"11310";"Chromosomenanalyse aus Zellen des hämatopoetischen Systems";"1393";"0";"";"";"20131001";"20160630";"20131001"
"11311";"Chromosomenanalyse aus Fibroblasten";"1588";"0";"";"";"20131001";"20160630";"20131001"
"11312";"Spezielle Darstellung der Strukturen einzelner Chromosomen durch  Anwendung besonderer Techniken im Zusammenhang mit den Gebührenordnungspositionen 11310 oder 11311";"447";"0";"";"";"20131001";"20160630";"20131001"
"11320";"Nachweis oder Ausschluss einer krankheitsrelevanten oder krankheitsauslösenden genomischen Mutation mittels Hybridisierung mit einer mutationssequenzspezifischen Sonde";"193";"0";"";"";"20131001";"20160630";"20131001"
